user_id,city,order_frequency,avg_order_value,segment,restaurant_id,cuisine,rating,item_id,category,hour_of_day,is_lunch,is_dinner,cart_size,addon_accepted
803,San Diego,5,14.958430331311474,Budget,177,Greek,3.1,927,Drink,8,False,False,1,False
297,Chicago,3,15.751788664593654,Budget,195,Indian,3.6,1316,Dessert,13,True,False,5,False
900,Los Angeles,7,38.952254514991644,Budget,82,Italian,2.8,539,Dessert,20,False,True,3,False
468,Phoenix,3,24.962320048238706,Budget,44,French,5.0,1717,Drink,18,False,True,4,False
689,Phoenix,7,11.798366833186277,Budget,175,Thai,4.9,1909,Main,21,False,True,2,True
571,Chicago,6,5.289376476363516,Budget,169,Mexican,3.9,691,Side,22,False,False,2,False
189,San Diego,8,13.62935481975054,Budget,62,Greek,3.9,1107,Dessert,12,True,False,3,True
542,San Diego,4,13.089285152769474,Budget,162,Italian,4.1,1407,Main,8,False,False,2,False
938,Los Angeles,6,13.386381450623277,Budget,128,Mexican,4.2,969,Main,11,True,False,2,True
343,Phoenix,6,18.772120880261284,Premium,195,Indian,3.6,74,Side,18,False,True,3,False
627,Dallas,6,8.00415776860408,Premium,76,French,4.0,1787,Drink,18,False,True,1,True
836,San Diego,4,21.240284251043814,Premium,169,Mexican,3.9,1683,Drink,12,True,False,2,False
856,Philadelphia,4,25.659177779482903,Budget,14,Japanese,3.8,764,Dessert,20,False,True,3,True
315,Phoenix,6,9.978612712511127,Budget,12,Indian,4.0,1060,Side,15,False,False,4,True
901,Chicago,6,6.435516098934595,Budget,29,American,3.9,995,Main,12,True,False,1,True
153,Dallas,4,7.638191415588922,Premium,42,Mexican,4.0,1807,Drink,9,False,False,1,False
326,Philadelphia,10,8.711899898222923,Budget,99,Indian,4.1,751,Dessert,22,False,False,4,False
745,San Diego,6,12.462769228767884,Budget,189,American,3.2,1257,Side,10,False,False,2,False
601,Los Angeles,6,9.070662922771698,Budget,45,American,4.1,1538,Main,8,False,False,1,False
338,San Jose,8,39.137527529757534,Budget,190,French,3.8,1798,Main,10,False,False,5,True
955,Los Angeles,2,6.016294778103315,Budget,32,American,3.4,1183,Main,13,True,False,1,True
533,Dallas,5,11.317373424065904,Premium,76,French,4.0,292,Side,18,False,True,1,False
325,Chicago,9,20.091385859908332,Budget,193,Greek,3.1,1931,Side,9,False,False,1,False
936,San Jose,6,7.46156540891242,Budget,36,Japanese,3.3,1866,Main,12,True,False,5,True
802,San Diego,10,13.054009375111793,Budget,186,Indian,3.4,1943,Main,11,True,False,1,True
432,New York,10,10.481358977289732,Budget,135,French,4.8,1254,Drink,10,False,False,3,False
417,Dallas,6,26.32524544823855,Premium,174,Thai,3.9,1031,Main,10,False,False,2,True
676,Houston,3,14.970095540021603,Budget,107,Greek,3.5,1200,Side,21,False,True,3,False
991,Los Angeles,3,5.919319440473709,Budget,192,Thai,4.7,1264,Dessert,13,True,False,3,True
354,New York,8,17.294147380583862,Budget,153,Italian,4.0,579,Dessert,16,False,False,2,False
619,Los Angeles,7,7.777649863188297,Budget,114,Greek,4.1,1381,Dessert,15,False,False,5,False
981,Phoenix,6,9.4398456582355,Budget,51,American,3.9,1817,Main,12,True,False,2,False
850,Houston,4,5.4851970356307715,Budget,200,American,2.8,965,Dessert,11,True,False,4,True
338,San Jose,8,39.137527529757534,Budget,29,American,3.9,807,Side,13,True,False,5,True
107,Philadelphia,9,14.429117357768865,Budget,24,Mexican,2.2,927,Drink,18,False,True,4,False
538,San Jose,3,9.995746416183602,Budget,120,Chinese,5.0,1772,Dessert,18,False,True,3,False
565,New York,11,8.434650407376031,Budget,143,Thai,3.9,76,Dessert,10,False,False,3,False
243,San Diego,7,22.159931059309326,Budget,32,American,3.4,1247,Side,14,True,False,3,False
410,San Diego,4,9.324388399744718,Budget,65,Thai,4.1,561,Drink,19,False,True,3,True
705,Chicago,7,20.13179776771662,Premium,18,Korean,4.4,668,Side,13,True,False,4,False
724,San Antonio,9,12.678412474883922,Budget,75,Indian,3.7,1119,Dessert,15,False,False,3,False
962,San Jose,3,5.0179184280535365,Budget,68,Mexican,4.1,1730,Dessert,13,True,False,2,False
315,Phoenix,6,9.978612712511127,Budget,24,Mexican,2.2,307,Main,22,False,False,5,False
368,Los Angeles,5,27.1432015797102,Budget,148,French,4.1,1437,Main,12,True,False,1,True
840,Chicago,7,15.609856013812466,Budget,184,Greek,3.4,1649,Side,11,True,False,2,True
693,New York,5,11.661377765067577,Budget,127,Mexican,3.3,662,Drink,12,True,False,2,False
913,San Antonio,5,4.639346567602383,Budget,126,Greek,4.3,890,Main,14,True,False,4,False
875,Dallas,8,36.69956066957869,Budget,94,Chinese,5.0,1461,Drink,11,True,False,3,False
862,Houston,6,13.137299596972865,Budget,85,Indian,4.1,1423,Drink,10,False,False,4,False
947,Chicago,5,11.077096273489838,Budget,99,Indian,4.1,997,Drink,10,False,False,2,False
295,Chicago,7,14.03625936033554,Budget,126,Greek,4.3,48,Main,22,False,False,4,False
15,Philadelphia,3,9.881109180628439,Premium,100,Mexican,4.0,920,Side,13,True,False,1,True
525,Phoenix,6,13.12416303815921,Budget,2,Japanese,3.2,434,Dessert,21,False,True,4,False
9,Dallas,4,7.355566169340829,Budget,180,Chinese,4.3,1187,Drink,19,False,True,2,False
511,Philadelphia,6,21.02844914746287,Premium,51,American,3.9,1468,Side,12,True,False,3,True
420,San Antonio,7,12.663664874341615,Budget,180,Chinese,4.3,1552,Dessert,14,True,False,3,False
896,New York,8,20.562229989796514,Budget,115,French,3.7,303,Dessert,11,True,False,4,False
773,New York,2,8.991357661785909,Budget,53,Italian,3.7,158,Side,20,False,True,4,True
190,Houston,10,33.904547546567024,Premium,45,American,4.1,1398,Drink,17,False,False,3,False
900,Los Angeles,7,38.952254514991644,Budget,184,Greek,3.4,286,Dessert,17,False,False,2,False
529,Houston,6,20.933390735490228,Budget,92,Greek,3.8,872,Dessert,9,False,False,4,False
995,Dallas,5,7.627628421994414,Budget,164,French,4.1,504,Dessert,9,False,False,5,True
313,San Antonio,2,34.544204423847376,Premium,35,Chinese,3.1,1513,Dessert,19,False,True,2,True
690,San Jose,10,26.26258899292937,Premium,167,Thai,4.8,1291,Side,8,False,False,2,False
855,San Diego,2,12.494245413619758,Budget,166,American,3.6,584,Drink,10,False,False,4,False
598,San Jose,8,11.730205689367445,Budget,85,Indian,4.1,919,Dessert,20,False,True,2,False
305,San Jose,7,14.494440876384008,Budget,4,Chinese,4.4,1705,Side,12,True,False,1,False
78,Los Angeles,8,8.336389898654726,Premium,113,Chinese,3.0,1501,Side,16,False,False,4,False
131,Chicago,8,19.711114190939266,Premium,165,Italian,4.0,619,Dessert,22,False,False,5,True
589,San Diego,8,10.10378253351096,Budget,74,Thai,4.3,615,Side,11,True,False,5,True
553,San Jose,6,16.740497743078627,Budget,25,Italian,4.2,1480,Main,14,True,False,3,False
215,Chicago,8,6.540858214407393,Budget,17,Chinese,4.1,557,Drink,20,False,True,3,False
894,Houston,6,18.46392409742345,Budget,10,French,4.3,384,Dessert,13,True,False,2,False
873,San Diego,4,21.07892147870789,Budget,41,French,3.4,1619,Dessert,21,False,True,5,False
803,San Diego,5,14.958430331311474,Budget,140,French,3.2,1587,Side,13,True,False,3,False
915,Chicago,7,7.418509934882044,Budget,45,American,4.1,1905,Drink,17,False,False,2,True
63,San Antonio,9,23.463682091323726,Premium,196,Indian,4.3,528,Side,21,False,True,5,False
807,Houston,9,25.180222113132114,Budget,61,Thai,4.6,657,Side,11,True,False,1,True
816,San Antonio,8,8.00890191954807,Budget,106,Thai,3.9,1890,Side,21,False,True,5,False
792,Dallas,6,14.053923976882546,Budget,19,Indian,4.0,831,Side,18,False,True,2,False
623,Dallas,4,9.107597754996005,Budget,119,Korean,3.2,731,Side,17,False,False,3,False
443,Chicago,10,7.253551531290533,Budget,108,French,4.2,16,Drink,15,False,False,4,False
421,New York,5,19.574411448378132,Budget,12,Indian,4.0,1865,Main,18,False,True,4,False
490,San Jose,6,13.14163826392334,Premium,17,Chinese,4.1,566,Side,13,True,False,2,True
175,Houston,6,14.694730632817269,Budget,99,Indian,4.1,919,Dessert,9,False,False,1,False
625,San Antonio,6,22.24989345356252,Budget,134,Korean,4.0,1756,Main,13,True,False,2,False
961,Chicago,9,8.284612265661655,Budget,190,French,3.8,1931,Side,14,True,False,1,False
352,Chicago,2,19.46825263480064,Budget,101,French,4.2,1238,Dessert,17,False,False,5,False
55,San Antonio,8,8.048634860788315,Budget,87,Chinese,4.0,276,Side,20,False,True,1,False
359,San Diego,3,10.340338874890973,Budget,10,French,4.3,510,Dessert,11,True,False,2,True
808,Philadelphia,5,12.268986217919004,Budget,118,Chinese,5.0,11,Dessert,15,False,False,2,False
266,Phoenix,6,8.805417974587451,Budget,67,Mexican,3.9,483,Drink,18,False,True,4,False
85,Dallas,5,15.757154172999236,Budget,140,French,3.2,256,Main,20,False,True,5,True
326,Philadelphia,10,8.711899898222923,Budget,68,Mexican,4.1,1149,Dessert,16,False,False,5,False
173,New York,2,6.5158018981384505,Budget,108,French,4.2,74,Side,19,False,True,1,True
590,San Antonio,9,11.270820764112548,Budget,133,Indian,4.3,780,Dessert,15,False,False,4,False
988,San Antonio,3,25.86512562874562,Budget,103,French,3.4,728,Main,12,True,False,1,False
743,San Diego,4,13.505631383582582,Premium,6,Italian,4.1,1848,Dessert,14,True,False,1,True
948,San Jose,8,5.761954071481502,Budget,20,Greek,2.8,1822,Main,18,False,True,5,False
243,San Diego,7,22.159931059309326,Budget,27,French,3.5,302,Side,8,False,False,1,False
803,San Diego,5,14.958430331311474,Budget,59,Korean,4.2,734,Side,10,False,False,1,False
987,San Antonio,7,10.064962444640242,Budget,88,French,3.8,1554,Main,22,False,False,4,True
523,Phoenix,9,17.57093385610066,Budget,55,American,3.0,349,Main,22,False,False,1,False
298,Los Angeles,9,13.326984518995424,Budget,11,French,3.2,1106,Dessert,12,True,False,2,True
906,Philadelphia,5,5.320960010738648,Budget,68,Mexican,4.1,570,Side,16,False,False,3,False
244,Dallas,4,11.254130462474656,Budget,31,Italian,4.0,1756,Main,16,False,False,3,False
975,San Diego,4,29.95288127711983,Budget,132,Chinese,3.4,1801,Drink,11,True,False,1,True
836,San Diego,4,21.240284251043814,Premium,199,Mexican,3.5,920,Side,8,False,False,4,False
97,Phoenix,8,15.649807143515648,Budget,104,Korean,4.0,308,Side,21,False,True,4,False
228,Chicago,5,10.323094019603992,Premium,38,French,4.7,1594,Main,22,False,False,2,False
452,Philadelphia,4,6.986756909329063,Budget,135,French,4.8,1993,Main,13,True,False,1,False
677,Philadelphia,6,8.714099968257917,Budget,6,Italian,4.1,1043,Dessert,20,False,True,1,False
806,Houston,3,47.442588004728975,Premium,110,Indian,3.7,727,Main,20,False,True,2,False
945,Dallas,4,21.50392021692714,Budget,72,Italian,4.2,1644,Dessert,10,False,False,1,False
976,Philadelphia,5,18.7172844356727,Budget,144,French,4.2,1667,Dessert,10,False,False,1,False
96,Los Angeles,4,7.909025812034939,Budget,154,Indian,4.6,1606,Side,9,False,False,3,True
547,Houston,6,6.91480990196651,Budget,164,French,4.1,1130,Drink,21,False,True,4,False
725,New York,8,11.237113530920638,Budget,15,American,3.6,402,Side,22,False,False,2,False
313,San Antonio,2,34.544204423847376,Premium,179,Japanese,4.2,1881,Side,11,True,False,5,False
196,New York,7,37.01230620363958,Premium,169,Mexican,3.9,189,Side,13,True,False,5,True
475,Houston,9,17.319288245107977,Budget,10,French,4.3,1521,Side,11,True,False,4,False
402,Los Angeles,2,11.67077012006141,Premium,120,Chinese,5.0,397,Drink,20,False,True,5,False
312,San Diego,2,8.717172254453619,Budget,125,Korean,3.6,668,Side,12,True,False,4,False
210,Phoenix,5,14.820958069607423,Budget,121,Italian,3.8,2,Dessert,9,False,False,4,False
819,San Diego,8,16.77604037807126,Budget,69,French,4.2,1278,Side,11,True,False,2,False
783,New York,7,10.95448890209238,Budget,93,American,4.6,1844,Dessert,12,True,False,3,False
622,Los Angeles,6,15.062330663501331,Budget,200,American,2.8,1892,Drink,9,False,False,2,False
868,San Antonio,6,7.512990139500137,Budget,46,Indian,4.1,1264,Dessert,8,False,False,3,False
607,Philadelphia,4,9.308071314114414,Budget,166,American,3.6,612,Side,18,False,True,4,True
796,New York,7,13.912789104539577,Budget,78,Japanese,3.8,131,Side,16,False,False,4,False
901,Chicago,6,6.435516098934595,Budget,105,Japanese,2.9,1264,Dessert,10,False,False,3,False
966,San Diego,4,6.02868131690656,Budget,25,Italian,4.2,1063,Dessert,19,False,True,4,True
76,Phoenix,5,35.75258567915535,Premium,68,Mexican,4.1,694,Main,10,False,False,1,False
674,Chicago,5,20.250060897720953,Premium,59,Korean,4.2,1526,Dessert,19,False,True,4,False
155,Chicago,9,23.210025569718226,Premium,1,Thai,3.9,1168,Dessert,16,False,False,5,False
66,Chicago,9,8.055737159625739,Budget,176,Chinese,3.5,791,Side,16,False,False,3,False
52,Los Angeles,8,6.560666842347488,Budget,34,Korean,3.6,1047,Drink,14,True,False,4,False
831,San Antonio,9,32.38303318812388,Premium,122,Greek,4.1,606,Main,8,False,False,1,True
408,Chicago,11,11.116179844545973,Budget,17,Chinese,4.1,1267,Dessert,15,False,False,4,False
190,Houston,10,33.904547546567024,Premium,9,Thai,3.6,1946,Side,13,True,False,2,True
227,Houston,5,8.223576976817197,Budget,82,Italian,2.8,655,Drink,21,False,True,2,False
816,San Antonio,8,8.00890191954807,Budget,132,Chinese,3.4,1213,Dessert,15,False,False,1,True
848,Dallas,3,10.675985955560853,Premium,75,Indian,3.7,1268,Main,20,False,True,2,False
383,New York,5,15.152263283853465,Premium,103,French,3.4,1095,Dessert,8,False,False,3,True
733,Dallas,7,6.690265730373263,Premium,100,Mexican,4.0,1383,Side,8,False,False,4,False
620,Houston,8,10.421893745636618,Premium,8,Mexican,4.0,981,Side,21,False,True,3,False
134,San Jose,3,13.610582801326604,Premium,44,French,5.0,1840,Dessert,21,False,True,1,True
10,San Diego,6,5.519862183563332,Budget,107,Greek,3.5,17,Main,18,False,True,5,False
373,San Jose,10,10.817362018672817,Budget,105,Japanese,2.9,1985,Side,12,True,False,2,True
615,Los Angeles,1,21.688782071714446,Budget,59,Korean,4.2,1194,Side,22,False,False,1,True
479,Los Angeles,6,15.824185571048288,Budget,85,Indian,4.1,777,Drink,16,False,False,4,False
53,Los Angeles,2,23.11532769044041,Premium,16,Italian,4.4,448,Side,15,False,False,1,True
468,Phoenix,3,24.962320048238706,Budget,40,Greek,3.6,410,Main,15,False,False,1,False
153,Dallas,4,7.638191415588922,Premium,177,Greek,3.1,162,Side,19,False,True,5,True
257,Chicago,8,11.621003704096408,Budget,123,Greek,3.7,1973,Side,10,False,False,2,False
988,San Antonio,3,25.86512562874562,Budget,65,Thai,4.1,131,Dessert,10,False,False,2,False
679,Chicago,5,37.29379201023009,Premium,128,Mexican,4.2,461,Drink,16,False,False,1,True
975,San Diego,4,29.95288127711983,Budget,64,Chinese,4.1,1383,Main,16,False,False,2,True
561,Los Angeles,4,16.487653869746133,Budget,157,Italian,3.4,1436,Side,8,False,False,1,False
332,San Antonio,3,11.532799405891426,Budget,179,Japanese,4.2,1123,Main,12,True,False,5,False
699,San Jose,6,36.308372668162995,Budget,7,Greek,4.1,676,Main,13,True,False,2,False
627,Dallas,6,8.00415776860408,Premium,195,Indian,3.6,684,Dessert,22,False,False,1,True
765,San Antonio,8,18.734417469981068,Budget,145,Korean,4.0,83,Main,11,True,False,3,True
850,Houston,4,5.4851970356307715,Budget,85,Indian,4.1,184,Dessert,10,False,False,2,False
389,Dallas,2,10.748821632834197,Premium,44,French,5.0,616,Main,20,False,True,1,False
890,San Jose,5,19.971919054544703,Budget,64,Chinese,4.1,423,Drink,18,False,True,1,False
803,San Diego,5,14.958430331311474,Budget,122,Greek,4.1,1149,Drink,16,False,False,4,False
933,Dallas,4,14.57721024032403,Premium,77,American,3.2,1444,Main,11,True,False,5,True
459,San Antonio,4,16.43473683937745,Budget,144,French,4.2,892,Side,21,False,True,1,True
305,San Jose,7,14.494440876384008,Budget,72,Italian,4.2,979,Side,17,False,False,1,False
155,Chicago,9,23.210025569718226,Premium,184,Greek,3.4,747,Main,12,True,False,2,True
193,Phoenix,6,9.64220097377761,Budget,136,Chinese,3.6,931,Main,20,False,True,2,False
636,San Antonio,8,5.814052827950145,Budget,7,Greek,4.1,1365,Side,12,True,False,3,True
990,Phoenix,5,15.656647448402365,Budget,147,Greek,3.4,595,Main,12,True,False,4,False
748,San Diego,9,11.937977347217917,Budget,101,French,4.2,613,Main,8,False,False,5,True
838,Philadelphia,6,26.957286912661125,Budget,61,Thai,4.6,794,Main,22,False,False,5,False
86,Houston,4,22.249455497446156,Budget,71,Indian,3.9,421,Drink,11,True,False,4,False
910,Los Angeles,5,14.446907279573374,Premium,92,Greek,3.8,562,Main,18,False,True,5,False
223,Chicago,9,8.563372293738006,Budget,173,French,3.7,973,Dessert,15,False,False,2,False
163,San Antonio,13,11.20590598988151,Budget,26,Thai,3.8,713,Side,9,False,False,2,False
840,Chicago,7,15.609856013812466,Budget,47,Chinese,3.7,554,Dessert,22,False,False,3,False
694,Phoenix,7,26.42101757752242,Premium,67,Mexican,3.9,1567,Dessert,17,False,False,4,False
115,Los Angeles,6,20.811344227844845,Budget,39,Greek,3.7,97,Drink,16,False,False,3,False
178,San Antonio,7,8.63583282849754,Budget,117,Japanese,3.6,745,Side,20,False,True,4,True
898,Phoenix,9,19.006302136894657,Budget,89,American,3.8,1013,Side,16,False,False,1,False
583,Philadelphia,4,21.12401825888828,Budget,157,Italian,3.4,1824,Side,22,False,False,5,False
254,Philadelphia,8,19.373769509598773,Budget,80,Korean,3.5,1965,Main,14,True,False,5,False
225,San Jose,8,12.63534920017172,Budget,131,French,4.4,1451,Main,13,True,False,3,False
733,Dallas,7,6.690265730373263,Premium,148,French,4.1,1675,Drink,20,False,True,5,True
865,San Jose,9,13.470572486249997,Budget,3,French,3.9,649,Drink,9,False,False,4,False
196,New York,7,37.01230620363958,Premium,131,French,4.4,135,Side,14,True,False,3,True
318,San Jose,4,21.615194273751825,Premium,188,Italian,4.9,232,Side,20,False,True,4,True
900,Los Angeles,7,38.952254514991644,Budget,30,Italian,4.3,82,Side,9,False,False,1,False
763,San Antonio,3,36.97128196660009,Premium,73,American,3.9,1439,Side,14,True,False,4,True
124,Phoenix,6,7.122828329219068,Premium,35,Chinese,3.1,892,Drink,18,False,True,4,False
511,Philadelphia,6,21.02844914746287,Premium,155,Korean,3.9,1976,Main,22,False,False,5,False
765,San Antonio,8,18.734417469981068,Budget,159,Japanese,4.1,1626,Main,11,True,False,3,False
572,San Jose,6,34.1022807065159,Premium,45,American,4.1,836,Drink,11,True,False,3,True
421,New York,5,19.574411448378132,Budget,72,Italian,4.2,1903,Drink,17,False,False,5,True
190,Houston,10,33.904547546567024,Premium,93,American,4.6,1209,Main,12,True,False,4,True
219,San Jose,8,16.19158300449651,Budget,149,American,4.2,147,Dessert,21,False,True,4,False
861,Dallas,5,15.37710729316087,Premium,178,Mexican,4.1,814,Dessert,16,False,False,1,True
680,Chicago,4,14.729964464594103,Budget,107,Greek,3.5,1928,Drink,19,False,True,2,True
436,Chicago,3,18.723771944043943,Budget,139,Italian,3.8,1524,Drink,11,True,False,2,True
826,Phoenix,7,7.188238597676775,Budget,57,Indian,5.0,561,Main,12,True,False,1,True
591,San Diego,5,11.126251303488694,Budget,178,Mexican,4.1,1424,Drink,9,False,False,3,False
202,San Jose,11,52.301009706356176,Premium,111,Indian,4.5,322,Main,21,False,True,2,True
131,Chicago,8,19.711114190939266,Premium,19,Indian,4.0,904,Main,16,False,False,3,True
342,San Diego,11,14.485046344169328,Premium,192,Thai,4.7,159,Side,21,False,True,3,False
129,Dallas,8,8.71556418373212,Premium,81,Korean,3.8,1357,Dessert,10,False,False,4,False
274,San Jose,6,7.797257585900661,Budget,103,French,3.4,229,Main,10,False,False,1,True
322,San Diego,6,13.68921183916565,Budget,17,Chinese,4.1,764,Side,8,False,False,4,True
416,San Antonio,5,6.194518927352014,Budget,87,Chinese,4.0,966,Dessert,18,False,True,2,True
263,New York,10,21.829762598439657,Budget,19,Indian,4.0,1869,Main,12,True,False,5,True
453,Dallas,10,8.166012452373865,Budget,196,Indian,4.3,1781,Main,13,True,False,1,False
833,San Antonio,4,40.21282587819581,Budget,165,Italian,4.0,998,Dessert,14,True,False,5,True
683,San Jose,4,13.084190851748726,Budget,11,French,3.2,1332,Drink,22,False,False,1,False
519,Chicago,2,12.497663909311564,Premium,19,Indian,4.0,659,Drink,10,False,False,4,False
19,Dallas,4,5.324996084117723,Premium,61,Thai,4.6,692,Dessert,10,False,False,4,True
513,Chicago,3,19.997941216813043,Budget,28,Mexican,4.1,282,Dessert,17,False,False,2,True
904,Philadelphia,5,7.297530233320402,Budget,74,Thai,4.3,667,Dessert,12,True,False,1,True
777,Los Angeles,6,15.96588501419033,Budget,94,Chinese,5.0,654,Main,22,False,False,5,False
723,Dallas,5,30.870234540584494,Premium,104,Korean,4.0,322,Main,18,False,True,3,True
838,Philadelphia,6,26.957286912661125,Budget,40,Greek,3.6,1638,Side,14,True,False,4,False
34,Houston,4,78.26375394930282,Premium,119,Korean,3.2,112,Dessert,14,True,False,1,True
826,Phoenix,7,7.188238597676775,Budget,45,American,4.1,97,Drink,20,False,True,3,True
743,San Diego,4,13.505631383582582,Premium,54,Japanese,4.0,202,Dessert,21,False,True,1,True
364,Los Angeles,9,8.099464974366477,Budget,51,American,3.9,1449,Side,8,False,False,5,False
549,Philadelphia,8,12.701759951986164,Budget,188,Italian,4.9,1401,Dessert,10,False,False,1,True
868,San Antonio,6,7.512990139500137,Budget,116,Greek,3.9,1213,Dessert,18,False,True,1,False
943,New York,8,23.766313786177367,Premium,12,Indian,4.0,442,Main,11,True,False,5,False
635,Dallas,5,63.54951565024174,Premium,151,Thai,5.0,1454,Dessert,17,False,False,3,True
21,Phoenix,8,12.554951190786788,Budget,70,Japanese,4.2,69,Main,9,False,False,4,False
616,San Antonio,4,24.365658408111294,Budget,155,Korean,3.9,731,Main,18,False,True,1,True
601,Los Angeles,6,9.070662922771698,Budget,53,Italian,3.7,223,Main,9,False,False,4,False
872,Philadelphia,5,18.26484924914795,Budget,132,Chinese,3.4,1054,Side,14,True,False,3,False
821,Los Angeles,11,6.071661336499073,Budget,149,American,4.2,892,Dessert,19,False,True,3,False
470,Philadelphia,11,10.678964714180436,Budget,103,French,3.4,324,Drink,13,True,False,3,False
792,Dallas,6,14.053923976882546,Budget,172,Thai,4.3,661,Side,19,False,True,1,False
830,Philadelphia,5,15.85443008391741,Budget,52,Mexican,4.0,844,Dessert,8,False,False,2,False
963,San Antonio,4,24.76141124085312,Premium,67,Mexican,3.9,1999,Drink,10,False,False,2,False
160,Phoenix,5,20.943007650403096,Budget,52,Mexican,4.0,1628,Dessert,18,False,True,4,False
287,Los Angeles,9,10.30482604899057,Budget,151,Thai,5.0,1452,Drink,20,False,True,5,True
95,New York,3,9.05940131528205,Budget,103,French,3.4,374,Drink,12,True,False,4,False
16,San Antonio,7,33.82654362600106,Premium,76,French,4.0,1411,Main,15,False,False,2,True
541,Los Angeles,9,4.592612654825949,Budget,116,Greek,3.9,1207,Drink,12,True,False,5,False
958,Phoenix,5,16.382914484604008,Budget,136,Chinese,3.6,1497,Side,18,False,True,2,False
975,San Diego,4,29.95288127711983,Budget,106,Thai,3.9,1804,Side,18,False,True,1,False
310,Los Angeles,3,6.296467390044268,Budget,125,Korean,3.6,1878,Dessert,14,True,False,4,False
679,Chicago,5,37.29379201023009,Premium,184,Greek,3.4,1089,Drink,13,True,False,1,True
91,Philadelphia,4,22.40112915432064,Premium,189,American,3.2,732,Drink,9,False,False,4,True
219,San Jose,8,16.19158300449651,Budget,45,American,4.1,667,Side,9,False,False,5,False
214,San Antonio,6,15.183926010258403,Budget,80,Korean,3.5,1288,Drink,16,False,False,4,True
126,Dallas,3,13.649002320182873,Premium,6,Italian,4.1,557,Dessert,8,False,False,5,True
54,Chicago,4,8.923160857902882,Budget,52,Mexican,4.0,992,Side,18,False,True,1,True
716,Philadelphia,6,23.33195415330161,Premium,142,Greek,3.9,898,Side,18,False,True,5,False
907,Chicago,4,10.624210157361896,Budget,134,Korean,4.0,45,Drink,18,False,True,4,False
468,Phoenix,3,24.962320048238706,Budget,111,Indian,4.5,914,Drink,13,True,False,2,True
532,San Antonio,6,15.93342842578989,Premium,111,Indian,4.5,1248,Dessert,18,False,True,2,True
485,San Jose,7,8.760025936577048,Budget,32,American,3.4,269,Side,10,False,False,5,True
530,San Antonio,7,9.625710292660491,Budget,152,American,2.9,1738,Dessert,21,False,True,4,False
177,Dallas,6,11.172803436104747,Budget,153,Italian,4.0,1133,Dessert,13,True,False,5,False
836,San Diego,4,21.240284251043814,Premium,89,American,3.8,1435,Dessert,9,False,False,1,True
947,Chicago,5,11.077096273489838,Budget,171,Japanese,4.9,254,Drink,12,True,False,5,True
654,Phoenix,5,20.571889689526913,Budget,140,French,3.2,673,Drink,19,False,True,1,True
608,Philadelphia,6,11.38244938872637,Budget,170,Thai,3.6,1889,Side,17,False,False,2,False
252,Los Angeles,4,8.34449846890079,Budget,105,Japanese,2.9,602,Drink,19,False,True,2,False
764,Dallas,9,7.11112483728287,Budget,133,Indian,4.3,955,Drink,12,True,False,2,False
716,Philadelphia,6,23.33195415330161,Premium,185,Mexican,4.3,1714,Drink,17,False,False,4,True
286,Philadelphia,8,25.860379453407443,Premium,115,French,3.7,662,Drink,19,False,True,5,True
976,Philadelphia,5,18.7172844356727,Budget,19,Indian,4.0,1747,Dessert,11,True,False,5,False
394,San Jose,2,12.382544617001873,Budget,54,Japanese,4.0,1785,Side,13,True,False,4,False
428,Phoenix,7,11.353613267917543,Budget,145,Korean,4.0,1750,Main,22,False,False,2,False
702,New York,8,8.56418450286431,Budget,38,French,4.7,1813,Side,9,False,False,1,False
221,San Diego,5,12.391883900082313,Budget,163,Chinese,3.5,557,Main,20,False,True,4,True
96,Los Angeles,4,7.909025812034939,Budget,27,French,3.5,1054,Side,12,True,False,4,True
64,New York,5,25.474503990427362,Budget,84,Japanese,3.4,1097,Dessert,21,False,True,2,False
900,Los Angeles,7,38.952254514991644,Budget,170,Thai,3.6,967,Main,15,False,False,2,True
498,San Antonio,7,9.82379262144608,Budget,183,Thai,3.1,1045,Drink,13,True,False,3,True
988,San Antonio,3,25.86512562874562,Budget,71,Indian,3.9,722,Main,21,False,True,4,True
582,Los Angeles,6,14.425705805927018,Budget,180,Chinese,4.3,604,Drink,22,False,False,3,False
473,San Diego,7,16.627118303101806,Budget,9,Thai,3.6,857,Main,14,True,False,4,True
559,Philadelphia,7,29.389950074482336,Premium,83,American,3.3,421,Dessert,12,True,False,5,False
754,Philadelphia,5,4.491712848635995,Budget,145,Korean,4.0,883,Side,12,True,False,2,False
843,Dallas,7,7.4096687788624065,Budget,32,American,3.4,845,Drink,21,False,True,3,True
931,San Antonio,4,10.299226526648312,Premium,195,Indian,3.6,505,Side,18,False,True,4,True
145,Los Angeles,5,24.8985385646703,Premium,26,Thai,3.8,1134,Dessert,17,False,False,4,True
131,Chicago,8,19.711114190939266,Premium,86,Italian,4.2,475,Drink,14,True,False,3,True
257,Chicago,8,11.621003704096408,Budget,123,Greek,3.7,315,Drink,10,False,False,1,False
917,Houston,3,13.589937828822165,Budget,14,Japanese,3.8,554,Dessert,20,False,True,4,True
150,San Diego,6,13.44056520636521,Budget,154,Indian,4.6,181,Drink,19,False,True,4,False
165,Chicago,9,13.80032084948243,Budget,158,Thai,4.2,1704,Main,19,False,True,3,True
321,San Diego,7,28.620041141278815,Premium,109,Greek,3.2,589,Side,20,False,True,5,True
